1077 - scheduler - INFO - berth information: 
1077 - scheduler - INFO - berth_id: 0 at (3, 98), loading speed: 1
2049 - scheduler - INFO - id: 4, target_gds:gds: (88, 68) 76
2053 - scheduler - INFO - id: 3, target_gds:gds: (14, 40) 84
2098 - scheduler - INFO - id: 1, target_gds:gds: (72, 20) 85
2130 - scheduler - INFO - id: 2, target_gds:gds: (161, 188) 181
2180 - scheduler - INFO - id: 0, target_gds:gds: (54, 128) 92
2244 - scheduler - INFO - id: 1, target_gds:gds: (95, 22) 55
2317 - scheduler - INFO - id: 3, target_gds:gds: (24, 105) 52
2327 - scheduler - INFO - id: 4, target_gds:gds: (124, 68) 183
2353 - scheduler - INFO - id: 1, target_gds:gds: (89, 27) 55
2380 - scheduler - INFO - id: 6, target_gds:gds: (6, 177) 92
2417 - scheduler - INFO - id: 2, target_gds:gds: (89, 183) 86
2443 - scheduler - INFO - id: 1, target_gds:gds: (67, 15) 50
2459 - scheduler - INFO - id: 3, target_gds:gds: (22, 65) 57
2468 - scheduler - INFO - id: 2, target_gds:gds: (153, 173) 190
2477 - scheduler - INFO - id: 7, target_gds:gds: (69, 58) 83
2479 - scheduler - INFO - id: 0, target_gds:gds: (56, 76) 93
2574 - scheduler - INFO - id: 1, target_gds:gds: (109, 26) 97
2615 - scheduler - INFO - id: 5, target_gds:gds: (108, 193) 80
2627 - scheduler - INFO - id: 3, target_gds:gds: (32, 56) 80
2630 - scheduler - INFO - id: 6, target_gds:gds: (46, 87) 87
2634 - scheduler - INFO - id: 4, target_gds:gds: (98, 26) 44
2677 - scheduler - INFO - id: 5, target_gds:gds: (91, 153) 97
2713 - scheduler - INFO - id: 1, target_gds:gds: (109, 14) 39
2734 - scheduler - INFO - id: 4, target_gds:gds: (131, 18) 68
2740 - scheduler - INFO - id: 2, target_gds:gds: (157, 198) 188
2753 - scheduler - INFO - id: 7, target_gds:gds: (72, 19) 39
2782 - scheduler - INFO - id: 0, target_gds:gds: (46, 130) 75
2814 - scheduler - INFO - id: 1, target_gds:gds: (128, 87) 185
2838 - scheduler - INFO - id: 5, target_gds:gds: (100, 186) 30
2874 - scheduler - INFO - id: 3, target_gds:gds: (21, 37) 78
2886 - scheduler - INFO - id: 7, target_gds:gds: (125, 26) 68
2890 - scheduler - INFO - id: 5, target_gds:gds: (118, 188) 57
2919 - scheduler - INFO - id: 4, target_gds:gds: (138, 34) 95
2922 - scheduler - INFO - id: 6, target_gds:gds: (37, 70) 61
2973 - scheduler - INFO - id: 2, target_gds:gds: (83, 162) 191
2987 - scheduler - INFO - id: 5, target_gds:gds: (105, 174) 46
3018 - scheduler - INFO - id: 0, target_gds:gds: (60, 90) 85
3063 - scheduler - INFO - id: 7, target_gds:gds: (106, 4) 49
3092 - scheduler - INFO - id: 5, target_gds:gds: (79, 174) 76
3112 - scheduler - INFO - id: 7, target_gds:gds: (121, 3) 63
3125 - scheduler - INFO - id: 2, target_gds:gds: (88, 161) 57
3125 - scheduler - INFO - id: 3, target_gds:gds: (8, 72) 30
3128 - scheduler - INFO - id: 6, target_gds:gds: (11, 138) 44
3182 - scheduler - INFO - id: 4, target_gds:gds: (103, 41) 69
3265 - scheduler - INFO - id: 7, target_gds:gds: (76, 10) 180
3277 - scheduler - INFO - id: 5, target_gds:gds: (96, 191) 192
3289 - scheduler - INFO - id: 3, target_gds:gds: (6, 68) 92
3303 - scheduler - INFO - id: 5, target_gds:gds: (114, 187) 89
3324 - scheduler - INFO - id: 2, target_gds:gds: (183, 191) 100
3333 - scheduler - INFO - id: 1, target_gds:gds: (102, 29) 83
3346 - scheduler - INFO - id: 6, target_gds:gds: (25, 37) 85
3357 - scheduler - INFO - id: 7, target_gds:gds: (57, 34) 93
3389 - scheduler - INFO - id: 4, target_gds:gds: (180, 4) 181
3393 - scheduler - INFO - id: 3, target_gds:gds: (42, 73) 60
3393 - scheduler - INFO - id: 5, target_gds:gds: (115, 163) 189
3399 - scheduler - INFO - id: 0, target_gds:gds: (6, 116) 16
3442 - scheduler - INFO - id: 1, target_gds:gds: (143, 1) 63
3461 - scheduler - INFO - id: 0, target_gds:gds: (73, 102) 188
3559 - scheduler - INFO - id: 5, target_gds:gds: (105, 191) 94
3571 - scheduler - INFO - id: 7, target_gds:gds: (151, 13) 78
3605 - scheduler - INFO - id: 6, target_gds:gds: (12, 55) 59
3615 - scheduler - INFO - id: 5, target_gds:gds: (100, 196) 53
3621 - scheduler - INFO - id: 1, target_gds:gds: (54, 36) 100
3621 - scheduler - INFO - id: 2, target_gds:gds: (121, 136) 192
3643 - scheduler - INFO - id: 3, target_gds:gds: (54, 141) 96
3663 - scheduler - INFO - id: 5, target_gds:gds: (73, 171) 74
3687 - scheduler - INFO - id: 4, target_gds:gds: (97, 75) 85
3858 - scheduler - INFO - id: 6, target_gds:gds: (44, 121) 57
3882 - scheduler - INFO - id: 5, target_gds:gds: (88, 184) 93
3885 - scheduler - INFO - id: 7, target_gds:gds: (98, 19) 58
3902 - scheduler - INFO - id: 0, target_gds:gds: (52, 102) 90
3937 - scheduler - INFO - id: 5, target_gds:gds: (102, 121) 185
3945 - scheduler - INFO - id: 1, target_gds:gds: (83, 36) 79
3955 - scheduler - INFO - id: 7, target_gds:gds: (111, 39) 93
3981 - scheduler - INFO - id: 2, target_gds:gds: (154, 165) 200
4003 - scheduler - INFO - id: 4, target_gds:gds: (55, 27) 69
4020 - scheduler - INFO - id: 3, target_gds:gds: (15, 62) 61
4064 - scheduler - INFO - id: 6, target_gds:gds: (28, 150) 91
4089 - scheduler - INFO - id: 1, target_gds:gds: (105, 57) 81
4141 - scheduler - INFO - id: 7, target_gds:gds: (127, 28) 63
4181 - scheduler - INFO - id: 3, target_gds:gds: (67, 117) 87
4185 - scheduler - INFO - id: 0, target_gds:gds: (7, 143) 41
4224 - scheduler - INFO - id: 5, target_gds:gds: (86, 185) 77
4257 - scheduler - INFO - id: 4, target_gds:gds: (109, 52) 91
4325 - scheduler - INFO - id: 5, target_gds:gds: (74, 182) 64
4337 - scheduler - INFO - id: 2, target_gds:gds: (106, 156) 92
4367 - scheduler - INFO - id: 1, target_gds:gds: (110, 62) 79
4390 - scheduler - INFO - id: 6, target_gds:gds: (43, 77) 78
4403 - scheduler - INFO - id: 7, target_gds:gds: (99, 65) 73
4408 - scheduler - INFO - id: 0, target_gds:gds: (45, 106) 60
4440 - scheduler - INFO - id: 8, target_gds:gds: (106, 187) 83
4442 - scheduler - INFO - id: 5, target_gds:gds: (96, 198) 12
4466 - scheduler - INFO - id: 5, target_gds:gds: (96, 162) 50
4499 - scheduler - INFO - id: 4, target_gds:gds: (152, 68) 189
4514 - scheduler - INFO - id: 8, target_gds:gds: (122, 138) 100
4516 - scheduler - INFO - id: 2, target_gds:gds: (96, 152) 49
4553 - scheduler - INFO - id: 3, target_gds:gds: (12, 141) 41
4601 - scheduler - INFO - id: 5, target_gds:gds: (93, 171) 54
4635 - scheduler - INFO - id: 1, target_gds:gds: (114, 11) 90
4643 - scheduler - INFO - id: 7, target_gds:gds: (114, 27) 46
4662 - scheduler - INFO - id: 6, target_gds:gds: (45, 67) 199
4680 - scheduler - INFO - id: 2, target_gds:gds: (122, 186) 184
4691 - scheduler - INFO - id: 0, target_gds:gds: (38, 62) 52
4704 - scheduler - INFO - id: 5, target_gds:gds: (74, 148) 68
4775 - scheduler - INFO - id: 3, target_gds:gds: (52, 77) 62
4801 - scheduler - INFO - id: 1, target_gds:gds: (97, 37) 36
4860 - scheduler - INFO - id: 7, target_gds:gds: (140, 17) 91
4870 - scheduler - INFO - id: 2, target_gds:gds: (79, 167) 195
4879 - scheduler - INFO - id: 8, target_gds:gds: (109, 185) 78
4959 - scheduler - INFO - id: 1, target_gds:gds: (73, 58) 90
4977 - scheduler - INFO - id: 8, target_gds:gds: (86, 160) 69
4993 - scheduler - INFO - id: 6, target_gds:gds: (20, 58) 191
5013 - scheduler - INFO - id: 5, target_gds:gds: (83, 152) 75
5024 - scheduler - INFO - id: 0, target_gds:gds: (14, 121) 46
5045 - scheduler - INFO - id: 2, target_gds:gds: (109, 152) 62
5098 - scheduler - INFO - id: 7, target_gds:gds: (96, 14) 200
5119 - scheduler - INFO - id: 3, target_gds:gds: (29, 89) 54
5151 - scheduler - INFO - id: 8, target_gds:gds: (105, 181) 24
5166 - scheduler - INFO - id: 7, target_gds:gds: (97, 6) 82
5168 - scheduler - INFO - id: 0, target_gds:gds: (21, 145) 44
5191 - scheduler - INFO - id: 7, target_gds:gds: (127, 45) 88
5213 - scheduler - INFO - id: 6, target_gds:gds: (49, 120) 88
5224 - scheduler - INFO - id: 5, target_gds:gds: (28, 188) 63
5258 - scheduler - INFO - id: 4, target_gds:gds: (156, 10) 80
5258 - scheduler - INFO - id: 8, target_gds:gds: (173, 177) 82
5280 - scheduler - INFO - id: 1, target_gds:gds: (30, 18) 84
5321 - scheduler - INFO - id: 2, target_gds:gds: (135, 195) 76
5361 - scheduler - INFO - id: 3, target_gds:gds: (11, 56) 69
5437 - scheduler - INFO - id: 0, target_gds:gds: (17, 161) 100
5474 - scheduler - INFO - id: 2, target_gds:gds: (95, 164) 97
5501 - scheduler - INFO - id: 7, target_gds:gds: (157, 27) 187
5503 - scheduler - INFO - id: 6, target_gds:gds: (65, 76) 64
5524 - scheduler - INFO - id: 5, target_gds:gds: (158, 174) 186
5538 - scheduler - INFO - id: 3, target_gds:gds: (25, 97) 33
5539 - scheduler - INFO - id: 4, target_gds:gds: (174, 94) 191
5578 - scheduler - INFO - id: 1, target_gds:gds: (93, 24) 23
5586 - scheduler - INFO - id: 2, target_gds:gds: (126, 104) 191
5640 - scheduler - INFO - id: 8, target_gds:gds: (184, 195) 94
5672 - scheduler - INFO - id: 1, target_gds:gds: (98, 9) 45
5734 - scheduler - INFO - id: 1, target_gds:gds: (118, 58) 75
5738 - scheduler - INFO - id: 0, target_gds:gds: (7, 97) 94
5774 - scheduler - INFO - id: 0, target_gds:gds: (15, 68) 191
5798 - scheduler - INFO - id: 3, target_gds:gds: (18, 147) 58
5880 - scheduler - INFO - id: 7, target_gds:gds: (92, 35) 87
5889 - scheduler - INFO - id: 5, target_gds:gds: (100, 145) 64
5922 - scheduler - INFO - id: 6, target_gds:gds: (6, 64) 93
5936 - scheduler - INFO - id: 0, target_gds:gds: (50, 93) 199
6027 - scheduler - INFO - id: 7, target_gds:gds: (151, 3) 190
6054 - scheduler - INFO - id: 8, target_gds:gds: (90, 141) 100
6063 - scheduler - INFO - id: 3, target_gds:gds: (11, 105) 60
6081 - scheduler - INFO - id: 6, target_gds:gds: (9, 134) 92
6091 - scheduler - INFO - id: 1, target_gds:gds: (47, 36) 77
6141 - scheduler - INFO - id: 5, target_gds:gds: (45, 175) 181
6152 - scheduler - INFO - id: 3, target_gds:gds: (16, 40) 84
6162 - scheduler - INFO - id: 2, target_gds:gds: (78, 136) 94
6288 - scheduler - INFO - id: 6, target_gds:gds: (37, 71) 187
6307 - scheduler - INFO - id: 7, target_gds:gds: (93, 25) 77
6371 - scheduler - INFO - id: 0, target_gds:gds: (13, 142) 87
6385 - scheduler - INFO - id: 8, target_gds:gds: (108, 195) 97
6473 - scheduler - INFO - id: 8, target_gds:gds: (45, 190) 90
6477 - scheduler - INFO - id: 4, target_gds:gds: (90, 12) 71
6479 - scheduler - INFO - id: 7, target_gds:gds: (111, 47) 184
6520 - scheduler - INFO - id: 5, target_gds:gds: (104, 152) 72
6526 - scheduler - INFO - id: 1, target_gds:gds: (113, 4) 53
6528 - scheduler - INFO - id: 3, target_gds:gds: (11, 172) 190
6533 - scheduler - INFO - id: 4, target_gds:gds: (116, 23) 70
6557 - scheduler - INFO - id: 2, target_gds:gds: (68, 162) 60
6621 - scheduler - INFO - id: 6, target_gds:gds: (27, 44) 77
6627 - scheduler - INFO - id: 0, target_gds:gds: (35, 39) 89
6628 - scheduler - INFO - id: 1, target_gds:gds: (77, 34) 49
6741 - scheduler - INFO - id: 8, target_gds:gds: (65, 189) 197
6767 - scheduler - INFO - id: 4, target_gds:gds: (130, 58) 91
6800 - scheduler - INFO - id: 7, target_gds:gds: (87, 56) 87
6805 - scheduler - INFO - id: 5, target_gds:gds: (108, 126) 95
6870 - scheduler - INFO - id: 2, target_gds:gds: (108, 120) 77
6880 - scheduler - INFO - id: 1, target_gds:gds: (126, 50) 187
6893 - scheduler - INFO - id: 8, target_gds:gds: (83, 159) 77
6909 - scheduler - INFO - id: 3, target_gds:gds: (45, 113) 183
6972 - scheduler - INFO - id: 6, target_gds:gds: (7, 69) 185
7028 - scheduler - INFO - id: 7, target_gds:gds: (148, 41) 100
7034 - scheduler - INFO - id: 0, target_gds:gds: (22, 35) 195
7087 - scheduler - INFO - id: 8, target_gds:gds: (120, 186) 97
7130 - scheduler - INFO - id: 6, target_gds:gds: (19, 96) 73
7151 - scheduler - INFO - id: 5, target_gds:gds: (158, 190) 195
7159 - scheduler - INFO - id: 4, target_gds:gds: (115, 76) 93
7275 - scheduler - INFO - id: 1, target_gds:gds: (109, 0) 17
7299 - scheduler - INFO - id: 3, target_gds:gds: (6, 172) 96
7351 - scheduler - INFO - id: 2, target_gds:gds: (119, 151) 185
7404 - scheduler - INFO - id: 8, target_gds:gds: (42, 189) 97
7458 - scheduler - INFO - id: 1, target_gds:gds: (75, 36) 95
7485 - scheduler - INFO - id: 6, target_gds:gds: (15, 112) 87
7542 - scheduler - INFO - id: 0, target_gds:gds: (18, 41) 80
7584 - scheduler - INFO - id: 7, target_gds:gds: (53, 32) 52
7590 - scheduler - INFO - id: 5, target_gds:gds: (73, 150) 99
7612 - scheduler - INFO - id: 6, target_gds:gds: (33, 140) 80
7669 - scheduler - INFO - id: 8, target_gds:gds: (109, 175) 51
7715 - scheduler - INFO - id: 1, target_gds:gds: (131, 27) 199
7720 - scheduler - INFO - id: 2, target_gds:gds: (156, 160) 93
7733 - scheduler - INFO - id: 3, target_gds:gds: (51, 75) 92
7750 - scheduler - INFO - id: 4, target_gds:gds: (83, 40) 98
7881 - scheduler - INFO - id: 8, target_gds:gds: (91, 180) 90
7947 - scheduler - INFO - id: 0, target_gds:gds: (43, 101) 90
7971 - scheduler - INFO - id: 5, target_gds:gds: (157, 187) 181
7998 - scheduler - INFO - id: 7, target_gds:gds: (78, 34) 94
8000 - scheduler - INFO - id: 8, target_gds:gds: (76, 136) 100
8053 - scheduler - INFO - id: 6, target_gds:gds: (59, 67) 94
8057 - scheduler - INFO - id: 4, target_gds:gds: (131, 47) 85
8089 - scheduler - INFO - id: 1, target_gds:gds: (122, 21) 43
8192 - scheduler - INFO - id: 3, target_gds:gds: (28, 113) 197
8218 - scheduler - INFO - id: 7, target_gds:gds: (93, 28) 32
8230 - scheduler - INFO - id: 2, target_gds:gds: (119, 193) 190
8277 - scheduler - INFO - id: 1, target_gds:gds: (113, 80) 198
8288 - scheduler - INFO - id: 5, target_gds:gds: (47, 163) 198
8290 - scheduler - INFO - id: 0, target_gds:gds: (52, 63) 184
8313 - scheduler - INFO - id: 7, target_gds:gds: (73, 50) 87
8321 - scheduler - INFO - id: 8, target_gds:gds: (53, 181) 85
8324 - scheduler - INFO - id: 2, target_gds:gds: (74, 164) 56
8347 - scheduler - INFO - id: 3, target_gds:gds: (17, 97) 93
8371 - scheduler - INFO - id: 4, target_gds:gds: (57, 38) 184
8390 - scheduler - INFO - id: 6, target_gds:gds: (7, 39) 83
8522 - scheduler - INFO - id: 2, target_gds:gds: (88, 185) 198
8526 - scheduler - INFO - id: 3, target_gds:gds: (11, 138) 53
8548 - scheduler - INFO - id: 8, target_gds:gds: (116, 170) 190
8585 - scheduler - INFO - id: 7, target_gds:gds: (127, 19) 88
8593 - scheduler - INFO - id: 5, target_gds:gds: (62, 163) 183
8595 - scheduler - INFO - id: 2, target_gds:gds: (138, 188) 99
8609 - scheduler - INFO - id: 0, target_gds:gds: (42, 121) 65
8645 - scheduler - INFO - id: 6, target_gds:gds: (18, 63) 81
8668 - scheduler - INFO - id: 1, target_gds:gds: (75, 30) 66
8689 - scheduler - INFO - id: 4, target_gds:gds: (122, 32) 63
8731 - scheduler - INFO - id: 3, target_gds:gds: (41, 48) 89
8775 - scheduler - INFO - id: 8, target_gds:gds: (133, 164) 187
8865 - scheduler - INFO - id: 7, target_gds:gds: (181, 0) 96
8886 - scheduler - INFO - id: 2, target_gds:gds: (52, 177) 97
8925 - scheduler - INFO - id: 1, target_gds:gds: (172, 11) 91
8925 - scheduler - INFO - id: 6, target_gds:gds: (28, 35) 86
8941 - scheduler - INFO - id: 5, target_gds:gds: (153, 177) 181
8951 - scheduler - INFO - id: 0, target_gds:gds: (45, 87) 81
8996 - scheduler - INFO - id: 4, target_gds:gds: (111, 26) 100
9087 - scheduler - INFO - id: 8, target_gds:gds: (75, 140) 95
9127 - scheduler - INFO - id: 2, target_gds:gds: (145, 112) 193
9142 - scheduler - INFO - id: 3, target_gds:gds: (34, 102) 188
9159 - scheduler - INFO - id: 4, target_gds:gds: (123, 16) 71
9249 - scheduler - INFO - id: 5, target_gds:gds: (51, 179) 70
9249 - scheduler - INFO - id: 7, target_gds:gds: (169, 2) 96
9282 - scheduler - INFO - id: 6, target_gds:gds: (42, 142) 184
9299 - scheduler - INFO - id: 1, target_gds:gds: (120, 1) 45
9315 - scheduler - INFO - id: 0, target_gds:gds: (19, 96) 61
9374 - scheduler - INFO - id: 4, target_gds:gds: (129, 29) 86
9421 - scheduler - INFO - id: 3, target_gds:gds: (22, 81) 55
9421 - scheduler - INFO - id: 8, target_gds:gds: (118, 190) 199
9434 - scheduler - INFO - id: 1, target_gds:gds: (136, 35) 98
9493 - scheduler - INFO - id: 5, target_gds:gds: (101, 135) 191
9507 - scheduler - INFO - id: 0, target_gds:gds: (6, 15) 200
9533 - scheduler - INFO - id: 8, target_gds:gds: (175, 198) 182
9572 - scheduler - INFO - id: 7, target_gds:gds: (90, 17) 68
9621 - scheduler - INFO - id: 4, target_gds:gds: (83, 16) 86
9625 - scheduler - INFO - id: 6, target_gds:gds: (42, 79) 66
9631 - scheduler - INFO - id: 3, target_gds:gds: (61, 101) 79
9686 - scheduler - INFO - id: 7, target_gds:gds: (108, 10) 68
9784 - scheduler - INFO - id: 4, target_gds:gds: (123, 32) 83
9808 - scheduler - INFO - id: 1, target_gds:gds: (138, 2) 55
9826 - scheduler - INFO - id: 7, target_gds:gds: (123, 8) 40
9838 - scheduler - INFO - id: 5, target_gds:gds: (102, 195) 181
9854 - scheduler - INFO - id: 2, target_gds:gds: (89, 184) 88
9879 - scheduler - INFO - id: 5, target_gds:gds: (100, 135) 195
9899 - scheduler - INFO - zhen 4362 robot_id:1  lboat (101, 38)!

9911 - scheduler - INFO - id: 2, target_gds:gds: (131, 191) 75
9915 - scheduler - INFO - id: 0, target_gds:gds: (21, 98) 189
9948 - scheduler - INFO - id: 8, target_gds:gds: (116, 198) 39
9956 - scheduler - INFO - id: 7, target_gds:gds: (103, 44) 181
9988 - scheduler - INFO - id: 1, target_gds:gds: (142, 32) 81
9988 - scheduler - INFO - id: 6, target_gds:gds: (43, 127) 73
10029 - scheduler - INFO - id: 4, target_gds:gds: (168, 0) 80
10067 - scheduler - INFO - id: 8, target_gds:gds: (61, 181) 53
10084 - scheduler - INFO - id: 2, target_gds:gds: (122, 168) 59
10084 - scheduler - INFO - id: 3, target_gds:gds: (35, 139) 85
10134 - scheduler - INFO - id: 0, target_gds:gds: (7, 85) 63
10165 - scheduler - INFO - id: 5, target_gds:gds: (126, 198) 38
10198 - scheduler - INFO - id: 7, target_gds:gds: (37, 12) 67
10228 - scheduler - INFO - id: 0, target_gds:gds: (10, 102) 53
10287 - scheduler - INFO - id: 8, target_gds:gds: (107, 194) 91
10296 - scheduler - INFO - id: 0, target_gds:gds: (25, 46) 74
10322 - scheduler - INFO - id: 6, target_gds:gds: (18, 165) 74
10334 - scheduler - INFO - id: 5, target_gds:gds: (102, 161) 39
10353 - scheduler - INFO - id: 1, target_gds:gds: (153, 11) 183
10373 - scheduler - INFO - id: 8, target_gds:gds: (102, 199) 78
10377 - scheduler - INFO - id: 2, target_gds:gds: (163, 177) 72
10410 - scheduler - INFO - id: 4, target_gds:gds: (138, 22) 61
10434 - scheduler - INFO - id: 3, target_gds:gds: (34, 134) 68
10435 - scheduler - INFO - id: 8, target_gds:gds: (96, 163) 195
10491 - scheduler - INFO - id: 7, target_gds:gds: (69, 18) 39
10517 - scheduler - INFO - id: 5, target_gds:gds: (46, 174) 63
10562 - scheduler - INFO - id: 8, target_gds:gds: (119, 145) 59
10599 - scheduler - INFO - id: 0, target_gds:gds: (5, 88) 65
10615 - scheduler - INFO - id: 1, target_gds:gds: (120, 5) 85
10657 - scheduler - INFO - id: 7, target_gds:gds: (86, 62) 68
10671 - scheduler - INFO - id: 6, target_gds:gds: (27, 35) 183
10686 - scheduler - INFO - id: 0, target_gds:gds: (12, 144) 79
10692 - scheduler - INFO - id: 4, target_gds:gds: (158, 37) 85
10766 - scheduler - INFO - id: 3, target_gds:gds: (57, 134) 89
10791 - scheduler - INFO - id: 2, target_gds:gds: (47, 166) 180
10822 - scheduler - INFO - id: 1, target_gds:gds: (82, 68) 66
10866 - scheduler - INFO - id: 5, target_gds:gds: (143, 197) 99
10931 - scheduler - INFO - id: 8, target_gds:gds: (141, 106) 191
10939 - scheduler - INFO - id: 0, target_gds:gds: (30, 126) 189
10979 - scheduler - INFO - id: 7, target_gds:gds: (89, 51) 183
11050 - scheduler - INFO - id: 6, target_gds:gds: (14, 62) 46
11062 - scheduler - INFO - id: 5, target_gds:gds: (109, 133) 199
11079 - scheduler - INFO - id: 2, target_gds:gds: (140, 126) 197
11116 - scheduler - INFO - id: 4, target_gds:gds: (101, 19) 95
11121 - scheduler - INFO - id: 3, target_gds:gds: (7, 123) 194
11134 - scheduler - INFO - id: 1, target_gds:gds: (105, 46) 81
11172 - scheduler - INFO - id: 0, target_gds:gds: (51, 96) 68
11223 - scheduler - INFO - id: 7, target_gds:gds: (94, 50) 55
11236 - scheduler - INFO - id: 4, target_gds:gds: (178, 55) 185
11259 - scheduler - INFO - id: 3, target_gds:gds: (17, 146) 99
11279 - scheduler - INFO - id: 6, target_gds:gds: (28, 70) 71
11460 - scheduler - INFO - id: 1, target_gds:gds: (132, 34) 93
11490 - scheduler - INFO - id: 5, target_gds:gds: (113, 191) 187
11510 - scheduler - INFO - id: 7, target_gds:gds: (156, 39) 73
11590 - scheduler - INFO - id: 6, target_gds:gds: (18, 99) 66
11592 - scheduler - INFO - id: 5, target_gds:gds: (93, 168) 98
11614 - scheduler - INFO - id: 0, target_gds:gds: (17, 48) 72
11618 - scheduler - INFO - id: 3, target_gds:gds: (53, 96) 86
11640 - scheduler - INFO - id: 8, target_gds:gds: (97, 130) 190
11731 - scheduler - INFO - id: 5, target_gds:gds: (113, 180) 79
11814 - scheduler - INFO - id: 1, target_gds:gds: (58, 30) 190
11845 - scheduler - INFO - id: 6, target_gds:gds: (20, 36) 72
11939 - scheduler - INFO - id: 5, target_gds:gds: (106, 198) 59
11958 - scheduler - INFO - id: 2, target_gds:gds: (103, 165) 88
11962 - scheduler - INFO - id: 0, target_gds:gds: (17, 98) 190
11997 - scheduler - INFO - id: 8, target_gds:gds: (131, 198) 191
12012 - scheduler - INFO - id: 7, target_gds:gds: (53, 17) 193
12020 - scheduler - INFO - id: 5, target_gds:gds: (123, 178) 87
12052 - scheduler - INFO - id: 3, target_gds:gds: (43, 126) 92
12124 - scheduler - INFO - id: 1, target_gds:gds: (113, 45) 184
12133 - scheduler - INFO - id: 2, target_gds:gds: (89, 149) 61
12183 - scheduler - INFO - id: 0, target_gds:gds: (36, 69) 81
12203 - scheduler - INFO - id: 8, target_gds:gds: (123, 161) 68
12222 - scheduler - INFO - id: 6, target_gds:gds: (13, 131) 54
12239 - scheduler - INFO - id: 5, target_gds:gds: (78, 150) 62
12266 - scheduler - INFO - id: 7, target_gds:gds: (43, 15) 186
12404 - scheduler - INFO - id: 3, target_gds:gds: (17, 127) 51
12410 - scheduler - INFO - id: 4, target_gds:gds: (108, 12) 198
12415 - scheduler - INFO - id: 2, target_gds:gds: (101, 196) 34
12476 - scheduler - INFO - id: 1, target_gds:gds: (128, 43) 194
12477 - scheduler - INFO - id: 2, target_gds:gds: (73, 152) 73
12477 - scheduler - INFO - id: 6, target_gds:gds: (33, 91) 190
12511 - scheduler - INFO - id: 0, target_gds:gds: (5, 153) 87
12537 - scheduler - INFO - id: 8, target_gds:gds: (81, 154) 54
12541 - scheduler - INFO - id: 4, target_gds:gds: (117, 2) 60
12573 - scheduler - INFO - id: 5, target_gds:gds: (88, 168) 187
12607 - scheduler - INFO - id: 7, target_gds:gds: (111, 15) 71
12609 - scheduler - INFO - id: 3, target_gds:gds: (8, 23) 74
12665 - scheduler - INFO - id: 4, target_gds:gds: (123, 66) 184
12735 - scheduler - INFO - id: 5, target_gds:gds: (67, 150) 70
12756 - scheduler - INFO - id: 7, target_gds:gds: (97, 30) 199
12786 - scheduler - INFO - id: 0, target_gds:gds: (31, 128) 51
12805 - scheduler - INFO - id: 2, target_gds:gds: (43, 175) 67
12842 - scheduler - INFO - id: 6, target_gds:gds: (24, 93) 37
12847 - scheduler - INFO - id: 8, target_gds:gds: (121, 141) 75
12869 - scheduler - INFO - id: 1, target_gds:gds: (153, 9) 198
